refArea,PercentageofEducationlevelofresidents-illeterate,PercentageofSchooldropout,Observation URI,references,PercentageofEducationlevelofresidents-university,publisher,PercentageofEducationlevelofresidents-secondary,PercentageofEducationlevelofresidents-intermediate,PercentageofEducationlevelofresidents-vocational,PercentageofEducationlevelofresidents-elementary,PercentageofEducationlevelofresidents-highereducation,Town,dataset
https://dbpedia.org/page/Nabatieh_Governorate,1.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Sarba+En-Nabatieh,https://impact.cib.gov.lb/home#open_data_section,50.00,Impact Open Data,20.00,2.00,20.00,2.00,5.00,Sarba En-Nabatieh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Byblos_District,2.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ghalboun,https://impact.cib.gov.lb/home#open_data_section,50.00,Impact Open Data,18.00,5.00,10.00,5.00,10.00,Ghalboun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Tay+El-Matn,https://impact.cib.gov.lb/home#open_data_section,50.00,Impact Open Data,15.00,10.00,10.00,10.00,20.00,Kfar Tay El-Matn,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,5.00,10.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Deir+Chamra,https://impact.cib.gov.lb/home#open_data_section,50.00,Impact Open Data,15.00,5.00,20.00,5.00,0.00,Deir Chamra,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Mount_Lebanon_Governorate,1.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Dalhoun,https://impact.cib.gov.lb/home#open_data_section,50.00,Impact Open Data,15.00,5.00,15.00,4.00,10.00,Dalhoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Zahl̩_District,2.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aanjar+%28Haouch+Moussa%29,https://impact.cib.gov.lb/home#open_data_section,50.00,Impact Open Data,10.00,10.00,20.00,3.00,5.00,Aanjar (Haouch Moussa),http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,5.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-aain+Aalaq,https://impact.cib.gov.lb/home#open_data_section,50.00,Impact Open Data,10.00,10.00,10.00,5.00,10.00,aain Aalaq,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Mount_Lebanon_Governorate,5.00,3.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bourjein,https://impact.cib.gov.lb/home#open_data_section,50.00,Impact Open Data,5.00,10.00,5.00,10.00,15.00,Bourjein,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Keserwan_District,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chnanaair,https://impact.cib.gov.lb/home#open_data_section,47.00,Impact Open Data,25.00,25.00,0.00,0.00,3.00,Chnanaair,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Keserwan_District,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Balloune,https://impact.cib.gov.lb/home#open_data_section,46.00,Impact Open Data,20.00,3.00,10.00,1.00,20.00,Balloune,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,1.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Dik+El-Mehdi,https://impact.cib.gov.lb/home#open_data_section,45.00,Impact Open Data,25.00,3.00,15.00,3.00,8.00,Dik El-Mehdi,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Batroun_District,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Beit+Chlala,https://impact.cib.gov.lb/home#open_data_section,45.00,Impact Open Data,20.00,20.00,5.00,5.00,5.00,Beit Chlala,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,1.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Dahr+Laissine,https://impact.cib.gov.lb/home#open_data_section,45.00,Impact Open Data,20.00,15.00,2.00,12.00,5.00,Dahr Laissine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Bsharri_District,3.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qaynour,https://impact.cib.gov.lb/home#open_data_section,45.00,Impact Open Data,20.00,14.00,8.00,5.00,5.00,Qaynour,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Beit+El-Kekko,https://impact.cib.gov.lb/home#open_data_section,45.00,Impact Open Data,20.00,10.00,10.00,10.00,5.00,Beit El-Kekko,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Batroun_District,2.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfour+El-Aarbi,https://impact.cib.gov.lb/home#open_data_section,45.00,Impact Open Data,20.00,2.00,15.00,2.00,14.00,Kfour El-Aarbi,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mar+Chaaya,https://impact.cib.gov.lb/home#open_data_section,45.00,Impact Open Data,10.00,0.00,20.00,0.00,25.00,Mar Chaaya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,2.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Hedd,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,30.00,23.00,0.00,5.00,0.00,Hedd,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Batroun_District,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aabrine,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,30.00,10.00,10.00,5.00,5.00,Aabrine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Baabda_District,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qalaa,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,30.00,10.00,10.00,5.00,5.00,Qalaa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,1.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-En-Nahriyyi,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,30.00,10.00,4.00,5.00,10.00,En-Nahriyyi,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Byblos_District,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Jeoddayel+Jbeil,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,30.00,7.00,10.00,3.00,10.00,Jeoddayel Jbeil,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,2.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Yammouneh,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,28.00,10.00,10.00,5.00,5.00,Yammouneh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Batroun_District,1.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Thoum,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,25.00,16.00,5.00,8.00,5.00,Thoum,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Baabda_District,1.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qraiyeh,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,25.00,10.00,22.00,1.00,1.00,Qraiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Sidon_District,1.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kafrya,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,25.00,10.00,10.00,10.00,4.00,Kafrya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,5.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mtayleb,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,25.00,10.00,5.00,10.00,5.00,Mtayleb,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Beqaa_Governorate,1.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayta+El-Foukhar,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,25.00,5.00,7.00,5.00,17.00,Aayta El-Foukhar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/North_Governorate,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bechmizzine,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,20.00,20.00,6.00,4.00,10.00,Bechmizzine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Baabda_District,0.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaraiya,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,20.00,15.00,15.00,5.00,5.00,Aaraiya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Mount_Lebanon_Governorate,5.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mechref,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,20.00,15.00,10.00,7.00,3.00,Mechref,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Batroun_District,2.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Hay,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,20.00,15.00,3.00,10.00,10.00,Kfar Hay,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Batroun_District,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Douma,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,20.00,14.00,10.00,10.00,6.00,Douma,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/South_Governorate,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Haytoura,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,20.00,10.00,10.00,10.00,10.00,Haytoura,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Byblos_District,5.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Eddeh+Jbeil,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,20.00,10.00,10.00,10.00,5.00,Eddeh Jbeil,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Baabda_District,2.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qortada,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,20.00,10.00,10.00,8.00,10.00,Qortada,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Bsharri_District,2.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aabdine,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,20.00,10.00,5.00,5.00,18.00,Aabdine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Tyre_District,2.00,4.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Tayr+Falsay,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,20.00,9.00,10.00,15.00,4.00,Tayr Falsay,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,2.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Basateen+Aakar,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,20.00,5.00,20.00,5.00,8.00,Basateen Aakar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Zahl̩_District,2.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qaa+Er-Rim,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,20.00,5.00,15.00,5.00,13.00,Qaa Er-Rim,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Mount_Lebanon_Governorate,2.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mristi,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,20.00,5.00,10.00,3.00,20.00,Mristi,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Batroun_District,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Hamat,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,15.00,20.00,5.00,15.00,5.00,Hamat,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bezbina,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,15.00,20.00,4.00,20.00,1.00,Bezbina,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,5.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaynata+Baalbek,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,12.00,15.00,5.00,15.00,8.00,Aaynata Baalbek,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Zgharta_District,2.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Miziara,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,11.00,7.00,15.00,5.00,20.00,Miziara,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,5.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khirbet+Jord,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,10.00,20.00,10.00,15.00,0.00,Khirbet Jord,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,5.00,15.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Fraikeh,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,10.00,15.00,5.00,15.00,10.00,Fraikeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Beqaa_Governorate,5.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Haouch+El+Qinnabeh+Rachaya,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,10.00,15.00,5.00,15.00,10.00,Haouch El Qinnabeh Rachaya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,1.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Hakour,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,10.00,10.00,10.00,20.00,9.00,Hakour,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/North_Governorate,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kaftoun,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,10.00,10.00,10.00,10.00,20.00,Kaftoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,10.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bsalim,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,10.00,10.00,10.00,10.00,10.00,Bsalim,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Bint_Jbeil_District,10.00,30.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kafra+Bent+Jbeil,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,10.00,10.00,10.00,10.00,10.00,Kafra Bent Jbeil,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Baabda_District,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Jouret+Arsoun,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,10.00,5.00,30.00,1.00,14.00,Jouret Arsoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Zgharta_District,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aachach,https://impact.cib.gov.lb/home#open_data_section,40.00,Impact Open Data,10.00,0.00,20.00,0.00,30.00,Aachach,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Western_Beqaa_District,5.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Zilaya,https://impact.cib.gov.lb/home#open_data_section,39.00,Impact Open Data,20.00,10.00,10.00,15.00,1.00,Zilaya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,1.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Beit+Mellat,https://impact.cib.gov.lb/home#open_data_section,39.00,Impact Open Data,15.00,5.00,15.00,5.00,20.00,Beit Mellat,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Keserwan_District,5.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Raachine,https://impact.cib.gov.lb/home#open_data_section,38.00,Impact Open Data,20.00,20.00,10.00,5.00,2.00,Raachine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Baabda_District,0.50,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ouadi+Chahrour+Es-Soufla,https://impact.cib.gov.lb/home#open_data_section,38.00,Impact Open Data,20.00,15.00,15.00,4.00,7.50,Ouadi Chahrour Es-Soufla,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Byblos_District,2.00,10.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ghoifine,https://impact.cib.gov.lb/home#open_data_section,38.00,Impact Open Data,20.00,15.00,10.00,10.00,5.00,Ghoifine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/North_Governorate,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rechdibbine,https://impact.cib.gov.lb/home#open_data_section,38.00,Impact Open Data,15.00,10.00,30.00,5.00,2.00,Rechdibbine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Byblos_District,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Jaj,https://impact.cib.gov.lb/home#open_data_section,35.00,Impact Open Data,50.00,0.00,10.00,0.00,5.00,Jaj,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rahbeh,https://impact.cib.gov.lb/home#open_data_section,35.00,Impact Open Data,40.00,10.00,5.00,10.00,0.00,Rahbeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Aley_District,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aain+Ej-Jdideh+Aaley,https://impact.cib.gov.lb/home#open_data_section,35.00,Impact Open Data,35.00,10.00,10.00,5.00,5.00,Aain Ej-Jdideh Aaley,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Keserwan_District,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rayfoun,https://impact.cib.gov.lb/home#open_data_section,35.00,Impact Open Data,35.00,10.00,5.00,10.00,5.00,Rayfoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Bint_Jbeil_District,1.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Tibnine,https://impact.cib.gov.lb/home#open_data_section,35.00,Impact Open Data,35.00,5.00,14.00,5.00,5.00,Tibnine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
